,keywords,labels,X0,X1
0,algorithm,2,0.4195170329967678,1.1524129085036499
1,anatomical,3,0.8734056467592699,1.015978264612846
2,biological,1,0.9528276993438479,0.5567901322476949
3,calcium,0,1.2848335736284644,1.3267301125759052
4,carbohydrate,3,1.0464702403550072,1.0412949218621874
5,cecum,1,0.8403444612936523,0.7922995996068252
6,colon,2,0.5370206445915876,0.8462724728640348
7,cytochrome,0,0.8288675293126487,1.3891550369531986
8,dataset,1,0.7230300414810218,0.7487905069326539
9,duodenum,3,0.9978286226300337,1.1575026816784888
10,genetic,0,1.2424732206947606,1.2025591469106407
11,glycerol,0,1.3169238725521812,1.2664117707585634
12,ileum,3,0.8296007136574848,0.9489665910618936
13,inorganic,1,0.7548427780414765,0.7428494622083407
14,intestine,3,1.132612591118653,1.0401379366484163
15,longitudinal,2,0.5139276397168512,1.1277057006827889
16,macronutrient,3,0.8997196370056068,0.888720585153207
17,magnesium,1,0.7565778093588982,0.6058419908892841
18,metazoan,3,1.1386875855767447,0.7823550561500093
19,mg,2,0.48116357980752683,1.1354778663876663
20,oxide,1,0.9965076673979687,0.6973279789308884
21,phylogenies,1,0.976701759489083,0.6049218814278672
22,phylum,3,1.334873677968451,1.002783281654192
23,physiological,0,1.2318337699669624,1.2370059945789567
24,ribosomal,0,1.1194577575375253,1.4228494012411452
25,ribosomal rna,0,1.1194577575375253,1.4228494012411452
26,stomatal,1,0.9060821372309655,0.6012133049047148
27,thickness,3,0.8651173955088257,0.9928214925437806
28,tissue,1,0.9556247325836745,0.7610981496975876
29,toxicity,3,1.1913397154266565,0.9333781198165956
30,variability,1,1.065770207593047,0.6021690967689958
