country_name,country_iso3,year,indicator_name,indicator_code,value
Greenland,GRL,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1992,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1991,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1990,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1989,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1988,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1987,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1986,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1985,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1984,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,99.3548387096774
Greenland,GRL,1983,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,98.989898989899
Greenland,GRL,1982,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,99.290780141844
Greenland,GRL,1981,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,98.6111111111111
Greenland,GRL,1980,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,98.7012987012987
Greenland,GRL,1979,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,98.7179487179487
Greenland,GRL,1978,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,98.1308411214953
Greenland,GRL,1977,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1976,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,95
Greenland,GRL,1975,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Greenland,GRL,1974,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,96.7105263157895
Greenland,GRL,1973,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,92.7631578947369
Greenland,GRL,1972,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,96.6887417218543
Greenland,GRL,1971,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,85.15625
Greenland,GRL,1970,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,79.8076923076923
Greenland,GRL,1969,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,81.0810810810811
Greenland,GRL,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,81.0810810810811
Greenland,GRL,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.1754385964912
Greenland,GRL,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,72.6415094339623
Greenland,GRL,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,77.6595744680851
Greenland,GRL,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,70.9302325581395
Greenland,GRL,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,56.6666666666667
Greenland,GRL,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,59.7222222222222
Greenland,GRL,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,60
Greenland,GRL,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,45.9016393442623
Greenland,GRL,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.98918198774314
Greenland,GRL,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.80325053555937
Greenland,GRL,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.005016722408
Greenland,GRL,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.4403410089647
Greenland,GRL,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.6637729549249
Greenland,GRL,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.2217388988513
Greenland,GRL,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.7181508308479
Greenland,GRL,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.2820793917426
Greenland,GRL,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.0447916299715
Greenland,GRL,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.6915254237288
Greenland,GRL,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.2449965735974
Greenland,GRL,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.36695146657271
Greenland,GRL,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.52231977247434
Greenland,GRL,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.56608695652174
Greenland,GRL,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.46112099644128
Greenland,GRL,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.60871657754011
Greenland,GRL,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.41262032085561
Greenland,GRL,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.29846428571429
Greenland,GRL,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.24949910554562
Greenland,GRL,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.00320788530466
Greenland,GRL,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.05187387387388
Greenland,GRL,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.03463768115942
Greenland,GRL,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.68674502712477
Greenland,GRL,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.84473873873874
Greenland,GRL,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.95893884892086
Greenland,GRL,1989,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.55412296564195
Greenland,GRL,1988,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.97049270072993
Greenland,GRL,1987,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.33804066543438
Greenland,GRL,1986,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.10024299065421
Greenland,GRL,1985,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.58107142857143
Greenland,GRL,1984,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.7852941176471
Greenland,GRL,1983,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.96800383877159
Greenland,GRL,1982,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.0397475728155
Greenland,GRL,1981,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.3538823529412
Greenland,GRL,1980,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.2493625498008
Greenland,GRL,1979,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.5333064516129
Greenland,GRL,1978,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.97497967479675
Greenland,GRL,1977,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.6234615384615
Greenland,GRL,1976,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.42696177062374
Greenland,GRL,1975,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.2025403225806
Greenland,GRL,1974,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.2602828282828
Greenland,GRL,1973,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.3751836734694
Greenland,GRL,1972,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.4641200828157
Greenland,GRL,1971,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.94440677966102
Greenland,GRL,1970,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.21913793103448
Greenland,GRL,1969,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.06541202672606
Greenland,GRL,1968,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.5049769585253
Greenland,GRL,1967,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.97704057279236
Greenland,GRL,1966,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.59758024691358
Greenland,GRL,1965,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.79331632653061
Greenland,GRL,1964,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.38728723404255
Greenland,GRL,1963,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.06675824175824
Greenland,GRL,1962,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.54354285714286
Greenland,GRL,1961,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.70504451038576
Greenland,GRL,1960,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.88267692307692
Greenland,GRL,2014,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2013,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2012,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2011,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2010,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2009,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2008,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2007,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2006,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2005,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2004,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2003,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2002,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2001,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,2000,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1999,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1998,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1997,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1996,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1995,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1994,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1993,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1992,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1991,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1990,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1989,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1988,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1987,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1986,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1985,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1984,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3.667
Greenland,GRL,1983,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3.667
Greenland,GRL,1982,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3.667
Greenland,GRL,1981,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3.667
Greenland,GRL,1980,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3.667
Greenland,GRL,1979,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,7.334
Greenland,GRL,1978,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,7.334
Greenland,GRL,1977,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1976,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11.001
Greenland,GRL,1975,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Greenland,GRL,1974,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,22.002
Greenland,GRL,1973,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,40.337
Greenland,GRL,1972,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,18.335
Greenland,GRL,1971,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,73.34
Greenland,GRL,1970,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,77.007
Greenland,GRL,1969,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,80.674
Greenland,GRL,1968,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,102.676
Greenland,GRL,1967,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,121.011
Greenland,GRL,1966,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,106.343
Greenland,GRL,1965,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,77.007
Greenland,GRL,1964,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,91.675
Greenland,GRL,1963,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,143.013
Greenland,GRL,1962,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,110.01
Greenland,GRL,1961,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,121.011
Greenland,GRL,1960,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,121.011
Greenland,GRL,2014,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2013,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2012,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2011,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2010,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2009,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2008,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2007,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2006,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2005,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2004,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2003,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2002,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2001,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,2000,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1999,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1998,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1997,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1996,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1995,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1994,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1993,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1992,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1991,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1990,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1989,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1988,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1987,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1986,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1985,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1984,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.645161290322581
Greenland,GRL,1983,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.01010101010101
Greenland,GRL,1982,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.709219858156028
Greenland,GRL,1981,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.694444444444444
Greenland,GRL,1980,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.649350649350649
Greenland,GRL,1979,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.28205128205128
Greenland,GRL,1978,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.86915887850467
Greenland,GRL,1977,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1976,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5
Greenland,GRL,1975,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Greenland,GRL,1974,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.94736842105263
Greenland,GRL,1973,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.23684210526316
Greenland,GRL,1972,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.3112582781457
Greenland,GRL,1971,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,15.625
Greenland,GRL,1970,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,20.1923076923077
Greenland,GRL,1969,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,19.8198198198198
Greenland,GRL,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,18.9189189189189
Greenland,GRL,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,28.9473684210526
Greenland,GRL,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,27.3584905660377
Greenland,GRL,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,22.3404255319149
Greenland,GRL,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,29.0697674418605
Greenland,GRL,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,43.3333333333333
Greenland,GRL,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,41.6666666666667
Greenland,GRL,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,41.25
Greenland,GRL,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,54.0983606557377
Greenland,GRL,2008,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.27437934444775
Greenland,GRL,2007,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.29164291176221
Greenland,GRL,2006,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.30315153658506
Greenland,GRL,2005,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.32616920628421
Greenland,GRL,2004,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.32616920628421
Greenland,GRL,2003,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.37220475570926
Greenland,GRL,2002,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.31278084220732
Greenland,GRL,2001,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.5430136163364
Greenland,GRL,2000,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.55440399610897
Greenland,GRL,1999,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1998,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1997,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1996,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1995,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1994,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1993,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1992,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.75941024939534
Greenland,GRL,1991,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.67396906440362
Greenland,GRL,1990,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.67396906440362
Greenland,GRL,1989,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.65688086941061
Greenland,GRL,1988,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.62270447942462
Greenland,GRL,1987,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.62270447942462
Greenland,GRL,1986,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.58852808943862
Greenland,GRL,1985,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.58852808943862
Greenland,GRL,1984,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.61057186518012
Greenland,GRL,1983,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.83220614488904
Greenland,GRL,1982,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,4.00906923610133
Greenland,GRL,1981,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.93217235863283
Greenland,GRL,1980,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.41764571945517
Greenland,GRL,1979,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.09929202925701
Greenland,GRL,1978,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,2.96873794227521
Greenland,GRL,1977,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,2.46446438811474
Greenland,GRL,1976,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.33271720971698
Greenland,GRL,1975,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,3.39919046046166
